physical_case,run_id,representation,model_label,trained_objective,checkpoint_iteration,objective,evaluation_state,support,value,history_kind,fitted_objective,checkpoint_parameter_pytree_sha256,checkpoint_path
Test 2B,t2b-c-m2x-warm,C,warm M2-X,M2-X,5,J_M2_X,X_n*,TRAINING TRUTH SUPPORT,2.900557643061351e-05,POST-HOC FIXED-MAP CHECKPOINT EVALUATION,True,4e7c89c72e300371a3e588a78d79b93222086434832dd9a99c60a85d0ac784fe,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-study-d0eb615/external-results/test2b-rain-active-learning/production/representation-C/m1-to-m2x-m20-5k/checkpoint_000000005_parameters.npz
Test 2B,t2b-c-m2x-warm,C,warm M2-X,M2-X,10,J_M2_X,X_n*,TRAINING TRUTH SUPPORT,2.8919396449513086e-05,POST-HOC FIXED-MAP CHECKPOINT EVALUATION,True,7046bda06844fe0b4a62cfb8bffa07a467563822b75f4af12df44ad0de6d850e,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-study-d0eb615/external-results/test2b-rain-active-learning/production/representation-C/m1-to-m2x-m20-5k/checkpoint_000000010_parameters.npz
Test 2B,t2b-c-m2x-warm,C,warm M2-X,M2-X,20,J_M2_X,X_n*,TRAINING TRUTH SUPPORT,2.8793007234852332e-05,POST-HOC FIXED-MAP CHECKPOINT EVALUATION,True,706a0938c3966208c38d138c6c813892303094fd06091a4f547d6471b614402c,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-study-d0eb615/external-results/test2b-rain-active-learning/production/representation-C/m1-to-m2x-m20-5k/checkpoint_000000020_parameters.npz
Test 2B,t2b-c-m2x-warm,C,warm M2-X,M2-X,100,J_M2_X,X_n*,TRAINING TRUTH SUPPORT,2.8365444650602146e-05,POST-HOC FIXED-MAP CHECKPOINT EVALUATION,True,13baf8493fddb33d18b513b8a92f5b11fc2d7f84d8a37a4d79504d2cb0620b4d,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-study-d0eb615/external-results/test2b-rain-active-learning/production/representation-C/m1-to-m2x-m20-5k/checkpoint_000000100_parameters.npz
Test 2B,t2b-c-m2x-warm,C,warm M2-X,M2-X,500,J_M2_X,X_n*,TRAINING TRUTH SUPPORT,2.698632263715826e-05,POST-HOC FIXED-MAP CHECKPOINT EVALUATION,True,b6fa5946f0814bc1d6c8648bba4bae340534ed690354ea3ca2932ead34fb5874,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-study-d0eb615/external-results/test2b-rain-active-learning/production/representation-C/m1-to-m2x-m20-5k/checkpoint_000000500_parameters.npz
Test 2B,t2b-c-m2x-warm,C,warm M2-X,M2-X,1000,J_M2_X,X_n*,TRAINING TRUTH SUPPORT,2.5341651145941735e-05,POST-HOC FIXED-MAP CHECKPOINT EVALUATION,True,1a07334d3392b4e5f892b08f4b0f3843f0238a0c58e36e9abe6b48e6aec52d12,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-study-d0eb615/external-results/test2b-rain-active-learning/production/representation-C/m1-to-m2x-m20-5k/checkpoint_000001000_parameters.npz
Test 2B,t2b-c-m2x-warm,C,warm M2-X,M2-X,5000,J_M2_X,X_n*,TRAINING TRUTH SUPPORT,1.4039537322282988e-05,POST-HOC FIXED-MAP CHECKPOINT EVALUATION,True,5b698bb87885a7faa9cc888de15ff75bac2661796c7bb9a31ddd788cd7270c11,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-study-d0eb615/external-results/test2b-rain-active-learning/production/representation-C/m1-to-m2x-m20-5k/checkpoint_000005000_parameters.npz
Test 2B,t2b-c-h1,C,H1,H1,0,J_H1,Y_n*=P(X_n*),TRAINING TRUTH SUPPORT,0.0002729769270888485,POST-HOC FIXED-MAP CHECKPOINT EVALUATION,True,8ad9c8017c9304827d8e9e73392c3a9503f7de05a38b86baf52f4351c35615e4,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-study-d0eb615/external-results/test2b-rain-active-learning/production/representation-C/h1-from-m1-m20-5k/checkpoint_000000000_parameters.npz
Test 2B,t2b-c-h1,C,H1,H1,1,J_H1,Y_n*=P(X_n*),TRAINING TRUTH SUPPORT,0.0002512048249272274,POST-HOC FIXED-MAP CHECKPOINT EVALUATION,True,4a38862c803dabb3acf1340a94b17e98fd0da2d987660e6e53e7ba55c06daf15,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-study-d0eb615/external-results/test2b-rain-active-learning/production/representation-C/h1-from-m1-m20-5k/checkpoint_000000001_parameters.npz
Test 2B,t2b-c-h1,C,H1,H1,5,J_H1,Y_n*=P(X_n*),TRAINING TRUTH SUPPORT,0.00022225014272643336,POST-HOC FIXED-MAP CHECKPOINT EVALUATION,True,63ef21c669455becad428056bb25563be1e864311c655018ef3edd62114b429b,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-study-d0eb615/external-results/test2b-rain-active-learning/production/representation-C/h1-from-m1-m20-5k/checkpoint_000000005_parameters.npz
Test 2B,t2b-c-h1,C,H1,H1,10,J_H1,Y_n*=P(X_n*),TRAINING TRUTH SUPPORT,0.00016588853632649048,POST-HOC FIXED-MAP CHECKPOINT EVALUATION,True,a2702fd49e9406c419270b8f01611e07c571d304bc4b922a2b59a2215f4158a1,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-study-d0eb615/external-results/test2b-rain-active-learning/production/representation-C/h1-from-m1-m20-5k/checkpoint_000000010_parameters.npz
Test 2B,t2b-c-h1,C,H1,H1,20,J_H1,Y_n*=P(X_n*),TRAINING TRUTH SUPPORT,0.00014696791697803706,POST-HOC FIXED-MAP CHECKPOINT EVALUATION,True,590949aede38e6ba9cdad96e5d8972ed0329335b1bbeda1ce1a5d2704fb45227,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-study-d0eb615/external-results/test2b-rain-active-learning/production/representation-C/h1-from-m1-m20-5k/checkpoint_000000020_parameters.npz
Test 2B,t2b-c-h1,C,H1,H1,100,J_H1,Y_n*=P(X_n*),TRAINING TRUTH SUPPORT,0.00012196764004768813,POST-HOC FIXED-MAP CHECKPOINT EVALUATION,True,28b2c1c3bef0019eaa34643085fe88caefff213ba1588c310848bf46e437f5c4,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-study-d0eb615/external-results/test2b-rain-active-learning/production/representation-C/h1-from-m1-m20-5k/checkpoint_000000100_parameters.npz
Test 2B,t2b-c-h1,C,H1,H1,500,J_H1,Y_n*=P(X_n*),TRAINING TRUTH SUPPORT,9.541784536262772e-05,POST-HOC FIXED-MAP CHECKPOINT EVALUATION,True,40d9b1024db4f65bf9dcb72a1150bd3be0a80d57e2053366e1ee5ff8831fda07,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-study-d0eb615/external-results/test2b-rain-active-learning/production/representation-C/h1-from-m1-m20-5k/checkpoint_000000500_parameters.npz
Test 2B,t2b-c-h1,C,H1,H1,1000,J_H1,Y_n*=P(X_n*),TRAINING TRUTH SUPPORT,7.845821628543794e-05,POST-HOC FIXED-MAP CHECKPOINT EVALUATION,True,c76a29ff554221a16c4de208de7702c1d021ed50d22a2472f4bf57f2443831de,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-study-d0eb615/external-results/test2b-rain-active-learning/production/representation-C/h1-from-m1-m20-5k/checkpoint_000001000_parameters.npz
Test 2B,t2b-c-h1,C,H1,H1,5000,J_H1,Y_n*=P(X_n*),TRAINING TRUTH SUPPORT,3.426713133257584e-05,POST-HOC FIXED-MAP CHECKPOINT EVALUATION,True,c44aa9e8811aacb423570a3bcb2f819462d882931b929a7bee442bb8b9a1d1c3,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-study-d0eb615/external-results/test2b-rain-active-learning/production/representation-C/h1-from-m1-m20-5k/checkpoint_000005000_parameters.npz
Test 2B,t2b-c-h2,C,H2,H2,0,J_H2,recursive model state,TRAINING TRUTH WINDOWS,0.00023343392561144002,EXISTING DIAGNOSTIC INITIAL ENDPOINT,True,,
Test 2B,t2b-c-h2,C,H2,H2,20,J_H2,recursive model state,TRAINING TRUTH WINDOWS,0.00014003948998326003,RECORDED TRAINING FINAL ENDPOINT,True,,
Test 2B,t2b-c-h5,C,H5,H5,0,J_H5,recursive model state,TRAINING TRUTH WINDOWS,0.001527644917579688,EXISTING DIAGNOSTIC INITIAL ENDPOINT,True,,
Test 2B,t2b-c-h5,C,H5,H5,20,J_H5,recursive model state,TRAINING TRUTH WINDOWS,0.0007034132450114223,RECORDED TRAINING FINAL ENDPOINT,True,,
